frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,_ws.col.Info
"1","Dec  8, 2024 14:50:18.654435804 IST",,,,,"42","Who has 172.18.0.3? Tell 172.18.0.2"
"2","Dec  8, 2024 14:50:18.654453674 IST",,,,,"42","172.18.0.3 is at 02:42:ac:12:00:03"
"3","Dec  8, 2024 14:50:18.894687337 IST","172.18.0.2","172.18.0.3","52975","113","58","52975 → 113 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"4","Dec  8, 2024 14:50:18.894790083 IST","172.18.0.3","172.18.0.2","113","52975","54","113 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"5","Dec  8, 2024 14:50:18.894833786 IST","172.18.0.2","172.18.0.3","52975","993","58","52975 → 993 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"6","Dec  8, 2024 14:50:18.894840253 IST","172.18.0.3","172.18.0.2","993","52975","54","993 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"7","Dec  8, 2024 14:50:18.894854171 IST","172.18.0.2","172.18.0.3","52975","23","58","52975 → 23 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"8","Dec  8, 2024 14:50:18.894858128 IST","172.18.0.3","172.18.0.2","23","52975","54","23 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"9","Dec  8, 2024 14:50:18.894870004 IST","172.18.0.2","172.18.0.3","52975","445","58","52975 → 445 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"10","Dec  8, 2024 14:50:18.894873752 IST","172.18.0.3","172.18.0.2","445","52975","54","445 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"11","Dec  8, 2024 14:50:18.894885073 IST","172.18.0.2","172.18.0.3","52975","554","58","52975 → 554 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"12","Dec  8, 2024 14:50:18.894888877 IST","172.18.0.3","172.18.0.2","554","52975","54","554 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"13","Dec  8, 2024 14:50:18.894900804 IST","172.18.0.2","172.18.0.3","52975","995","58","52975 → 995 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"14","Dec  8, 2024 14:50:18.894904147 IST","172.18.0.3","172.18.0.2","995","52975","54","995 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"15","Dec  8, 2024 14:50:18.894916264 IST","172.18.0.2","172.18.0.3","52975","111","58","52975 → 111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"16","Dec  8, 2024 14:50:18.894919629 IST","172.18.0.3","172.18.0.2","111","52975","54","111 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"17","Dec  8, 2024 14:50:18.894935234 IST","172.18.0.2","172.18.0.3","52975","22","58","52975 → 22 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"18","Dec  8, 2024 14:50:18.894939542 IST","172.18.0.3","172.18.0.2","22","52975","54","22 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"19","Dec  8, 2024 14:50:18.894951210 IST","172.18.0.2","172.18.0.3","52975","5900","58","52975 → 5900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"20","Dec  8, 2024 14:50:18.894955754 IST","172.18.0.3","172.18.0.2","5900","52975","54","5900 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"21","Dec  8, 2024 14:50:18.894970867 IST","172.18.0.2","172.18.0.3","52975","587","58","52975 → 587 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"22","Dec  8, 2024 14:50:18.894974558 IST","172.18.0.3","172.18.0.2","587","52975","54","587 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"23","Dec  8, 2024 14:50:18.895031522 IST","172.18.0.2","172.18.0.3","52975","80","58","52975 → 80 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"24","Dec  8, 2024 14:50:18.895043126 IST","172.18.0.3","172.18.0.2","80","52975","58","80 → 52975 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"25","Dec  8, 2024 14:50:18.895052613 IST","172.18.0.2","172.18.0.3","52975","80","54","52975 → 80 [RST] Seq=1 Win=0 Len=0"
"26","Dec  8, 2024 14:50:18.895063434 IST","172.18.0.2","172.18.0.3","52975","21","58","52975 → 21 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"27","Dec  8, 2024 14:50:18.895067060 IST","172.18.0.3","172.18.0.2","21","52975","54","21 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"28","Dec  8, 2024 14:50:18.895078507 IST","172.18.0.2","172.18.0.3","52975","1025","58","52975 → 1025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"29","Dec  8, 2024 14:50:18.895081978 IST","172.18.0.3","172.18.0.2","1025","52975","54","1025 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"30","Dec  8, 2024 14:50:18.895092963 IST","172.18.0.2","172.18.0.3","52975","1720","58","52975 → 1720 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"31","Dec  8, 2024 14:50:18.895096594 IST","172.18.0.3","172.18.0.2","1720","52975","54","1720 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"32","Dec  8, 2024 14:50:18.895107703 IST","172.18.0.2","172.18.0.3","52975","443","58","52975 → 443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"33","Dec  8, 2024 14:50:18.895111071 IST","172.18.0.3","172.18.0.2","443","52975","54","443 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"34","Dec  8, 2024 14:50:18.895122111 IST","172.18.0.2","172.18.0.3","52975","143","58","52975 → 143 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"35","Dec  8, 2024 14:50:18.895126314 IST","172.18.0.3","172.18.0.2","143","52975","54","143 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"36","Dec  8, 2024 14:50:18.895138118 IST","172.18.0.2","172.18.0.3","52975","110","58","52975 → 110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"37","Dec  8, 2024 14:50:18.895141951 IST","172.18.0.3","172.18.0.2","110","52975","54","110 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"38","Dec  8, 2024 14:50:18.895217603 IST","172.18.0.2","172.18.0.3","52975","3389","58","52975 → 3389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"39","Dec  8, 2024 14:50:18.895224809 IST","172.18.0.3","172.18.0.2","3389","52975","54","3389 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"40","Dec  8, 2024 14:50:18.895238251 IST","172.18.0.2","172.18.0.3","52975","139","58","52975 → 139 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"41","Dec  8, 2024 14:50:18.895242837 IST","172.18.0.3","172.18.0.2","139","52975","54","139 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"42","Dec  8, 2024 14:50:18.895255661 IST","172.18.0.2","172.18.0.3","52975","256","58","52975 → 256 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"43","Dec  8, 2024 14:50:18.895259217 IST","172.18.0.3","172.18.0.2","256","52975","54","256 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"44","Dec  8, 2024 14:50:18.895270986 IST","172.18.0.2","172.18.0.3","52975","3306","58","52975 → 3306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"45","Dec  8, 2024 14:50:18.895274595 IST","172.18.0.3","172.18.0.2","3306","52975","54","3306 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"46","Dec  8, 2024 14:50:18.895286509 IST","172.18.0.2","172.18.0.3","52975","8888","58","52975 → 8888 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"47","Dec  8, 2024 14:50:18.895290023 IST","172.18.0.3","172.18.0.2","8888","52975","54","8888 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"48","Dec  8, 2024 14:50:18.895301288 IST","172.18.0.2","172.18.0.3","52975","1723","58","52975 → 1723 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"49","Dec  8, 2024 14:50:18.895305086 IST","172.18.0.3","172.18.0.2","1723","52975","54","1723 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"50","Dec  8, 2024 14:50:18.895316947 IST","172.18.0.2","172.18.0.3","52975","53","58","52975 → 53 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"51","Dec  8, 2024 14:50:18.895320695 IST","172.18.0.3","172.18.0.2","53","52975","54","53 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"52","Dec  8, 2024 14:50:18.895333096 IST","172.18.0.2","172.18.0.3","52975","135","58","52975 → 135 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"53","Dec  8, 2024 14:50:18.895336675 IST","172.18.0.3","172.18.0.2","135","52975","54","135 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"54","Dec  8, 2024 14:50:18.895348086 IST","172.18.0.2","172.18.0.3","52975","199","58","52975 → 199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"55","Dec  8, 2024 14:50:18.895351577 IST","172.18.0.3","172.18.0.2","199","52975","54","199 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"56","Dec  8, 2024 14:50:18.895362749 IST","172.18.0.2","172.18.0.3","52975","25","58","52975 → 25 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"57","Dec  8, 2024 14:50:18.895366566 IST","172.18.0.3","172.18.0.2","25","52975","54","25 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"58","Dec  8, 2024 14:50:18.895381009 IST","172.18.0.2","172.18.0.3","52975","8080","58","52975 → 8080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"59","Dec  8, 2024 14:50:18.895384495 IST","172.18.0.3","172.18.0.2","8080","52975","54","8080 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"60","Dec  8, 2024 14:50:18.895396179 IST","172.18.0.2","172.18.0.3","52975","3030","58","52975 → 3030 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"61","Dec  8, 2024 14:50:18.895399695 IST","172.18.0.3","172.18.0.2","3030","52975","54","3030 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"62","Dec  8, 2024 14:50:18.895411292 IST","172.18.0.2","172.18.0.3","52975","2021","58","52975 → 2021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"63","Dec  8, 2024 14:50:18.895414713 IST","172.18.0.3","172.18.0.2","2021","52975","54","2021 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"64","Dec  8, 2024 14:50:18.895474972 IST","172.18.0.2","172.18.0.3","52975","8654","58","52975 → 8654 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"65","Dec  8, 2024 14:50:18.895479044 IST","172.18.0.3","172.18.0.2","8654","52975","54","8654 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"66","Dec  8, 2024 14:50:18.895490420 IST","172.18.0.2","172.18.0.3","52975","1081","58","52975 → 1081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"67","Dec  8, 2024 14:50:18.895494713 IST","172.18.0.3","172.18.0.2","1081","52975","54","1081 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"68","Dec  8, 2024 14:50:18.895506306 IST","172.18.0.2","172.18.0.3","52975","3283","58","52975 → 3283 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"69","Dec  8, 2024 14:50:18.895509862 IST","172.18.0.3","172.18.0.2","3283","52975","54","3283 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"70","Dec  8, 2024 14:50:18.895522168 IST","172.18.0.2","172.18.0.3","52975","8010","58","52975 → 8010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"71","Dec  8, 2024 14:50:18.895525446 IST","172.18.0.3","172.18.0.2","8010","52975","54","8010 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"72","Dec  8, 2024 14:50:18.895536838 IST","172.18.0.2","172.18.0.3","52975","425","58","52975 → 425 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"73","Dec  8, 2024 14:50:18.895540325 IST","172.18.0.3","172.18.0.2","425","52975","54","425 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"74","Dec  8, 2024 14:50:18.895551580 IST","172.18.0.2","172.18.0.3","52975","3322","58","52975 → 3322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"75","Dec  8, 2024 14:50:18.895554951 IST","172.18.0.3","172.18.0.2","3322","52975","54","3322 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"76","Dec  8, 2024 14:50:18.895566101 IST","172.18.0.2","172.18.0.3","52975","9418","58","52975 → 9418 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"77","Dec  8, 2024 14:50:18.895569475 IST","172.18.0.3","172.18.0.2","9418","52975","54","9418 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"78","Dec  8, 2024 14:50:18.895581684 IST","172.18.0.2","172.18.0.3","52975","911","58","52975 → 911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"79","Dec  8, 2024 14:50:18.895585492 IST","172.18.0.3","172.18.0.2","911","52975","54","911 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"80","Dec  8, 2024 14:50:18.895597094 IST","172.18.0.2","172.18.0.3","52975","7","58","52975 → 7 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"81","Dec  8, 2024 14:50:18.895600616 IST","172.18.0.3","172.18.0.2","7","52975","54","7 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"82","Dec  8, 2024 14:50:18.895611838 IST","172.18.0.2","172.18.0.3","52975","1311","58","52975 → 1311 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"83","Dec  8, 2024 14:50:18.895615790 IST","172.18.0.3","172.18.0.2","1311","52975","54","1311 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"84","Dec  8, 2024 14:50:18.895627845 IST","172.18.0.2","172.18.0.3","52975","50003","58","52975 → 50003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"85","Dec  8, 2024 14:50:18.895673318 IST","172.18.0.3","172.18.0.2","50003","52975","54","50003 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"86","Dec  8, 2024 14:50:18.895705755 IST","172.18.0.2","172.18.0.3","52975","109","58","52975 → 109 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"87","Dec  8, 2024 14:50:18.895711313 IST","172.18.0.3","172.18.0.2","109","52975","54","109 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"88","Dec  8, 2024 14:50:18.895724889 IST","172.18.0.2","172.18.0.3","52975","32782","58","52975 → 32782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"89","Dec  8, 2024 14:50:18.895728836 IST","172.18.0.3","172.18.0.2","32782","52975","54","32782 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"90","Dec  8, 2024 14:50:18.895740422 IST","172.18.0.2","172.18.0.3","52975","3971","58","52975 → 3971 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"91","Dec  8, 2024 14:50:18.895744821 IST","172.18.0.3","172.18.0.2","3971","52975","54","3971 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"92","Dec  8, 2024 14:50:18.895757146 IST","172.18.0.2","172.18.0.3","52975","23502","58","52975 → 23502 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"93","Dec  8, 2024 14:50:18.895760716 IST","172.18.0.3","172.18.0.2","23502","52975","54","23502 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"94","Dec  8, 2024 14:50:18.895772039 IST","172.18.0.2","172.18.0.3","52975","1169","58","52975 → 1169 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"95","Dec  8, 2024 14:50:18.895775550 IST","172.18.0.3","172.18.0.2","1169","52975","54","1169 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"96","Dec  8, 2024 14:50:18.895786796 IST","172.18.0.2","172.18.0.3","52975","1117","58","52975 → 1117 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"97","Dec  8, 2024 14:50:18.895790189 IST","172.18.0.3","172.18.0.2","1117","52975","54","1117 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"98","Dec  8, 2024 14:50:18.895801651 IST","172.18.0.2","172.18.0.3","52975","2006","58","52975 → 2006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"99","Dec  8, 2024 14:50:18.895805078 IST","172.18.0.3","172.18.0.2","2006","52975","54","2006 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"100","Dec  8, 2024 14:50:18.895816322 IST","172.18.0.2","172.18.0.3","52975","1500","58","52975 → 1500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"101","Dec  8, 2024 14:50:18.895819685 IST","172.18.0.3","172.18.0.2","1500","52975","54","1500 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"102","Dec  8, 2024 14:50:18.895831568 IST","172.18.0.2","172.18.0.3","52975","20828","58","52975 → 20828 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"103","Dec  8, 2024 14:50:18.895835170 IST","172.18.0.3","172.18.0.2","20828","52975","54","20828 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"104","Dec  8, 2024 14:50:18.895847180 IST","172.18.0.2","172.18.0.3","52975","2717","58","52975 → 2717 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"105","Dec  8, 2024 14:50:18.895850677 IST","172.18.0.3","172.18.0.2","2717","52975","54","2717 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"106","Dec  8, 2024 14:50:18.895862905 IST","172.18.0.2","172.18.0.3","52975","3998","58","52975 → 3998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"107","Dec  8, 2024 14:50:18.895866451 IST","172.18.0.3","172.18.0.2","3998","52975","54","3998 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"108","Dec  8, 2024 14:50:18.895878269 IST","172.18.0.2","172.18.0.3","52975","687","58","52975 → 687 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"109","Dec  8, 2024 14:50:18.895881836 IST","172.18.0.3","172.18.0.2","687","52975","54","687 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"110","Dec  8, 2024 14:50:18.895893821 IST","172.18.0.2","172.18.0.3","52975","9000","58","52975 → 9000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"111","Dec  8, 2024 14:50:18.895897597 IST","172.18.0.3","172.18.0.2","9000","52975","54","9000 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"112","Dec  8, 2024 14:50:18.895909083 IST","172.18.0.2","172.18.0.3","52975","1234","58","52975 → 1234 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"113","Dec  8, 2024 14:50:18.895912579 IST","172.18.0.3","172.18.0.2","1234","52975","54","1234 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"114","Dec  8, 2024 14:50:18.895925963 IST","172.18.0.2","172.18.0.3","52975","340","58","52975 → 340 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"115","Dec  8, 2024 14:50:18.895930875 IST","172.18.0.3","172.18.0.2","340","52975","54","340 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"116","Dec  8, 2024 14:50:18.895943343 IST","172.18.0.2","172.18.0.3","52975","1247","58","52975 → 1247 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"117","Dec  8, 2024 14:50:18.895946935 IST","172.18.0.3","172.18.0.2","1247","52975","54","1247 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"118","Dec  8, 2024 14:50:18.895960205 IST","172.18.0.2","172.18.0.3","52975","58080","58","52975 → 58080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"119","Dec  8, 2024 14:50:18.895963693 IST","172.18.0.3","172.18.0.2","58080","52975","54","58080 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"120","Dec  8, 2024 14:50:18.895975504 IST","172.18.0.2","172.18.0.3","52975","2179","58","52975 → 2179 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"121","Dec  8, 2024 14:50:18.895979870 IST","172.18.0.3","172.18.0.2","2179","52975","54","2179 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"122","Dec  8, 2024 14:50:18.895991283 IST","172.18.0.2","172.18.0.3","52975","1154","58","52975 → 1154 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"123","Dec  8, 2024 14:50:18.895994684 IST","172.18.0.3","172.18.0.2","1154","52975","54","1154 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"124","Dec  8, 2024 14:50:18.896005895 IST","172.18.0.2","172.18.0.3","52975","5555","58","52975 → 5555 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"125","Dec  8, 2024 14:50:18.896009400 IST","172.18.0.3","172.18.0.2","5555","52975","54","5555 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"126","Dec  8, 2024 14:50:18.896021268 IST","172.18.0.2","172.18.0.3","52975","8899","58","52975 → 8899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"127","Dec  8, 2024 14:50:18.896024871 IST","172.18.0.3","172.18.0.2","8899","52975","54","8899 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"128","Dec  8, 2024 14:50:18.896036138 IST","172.18.0.2","172.18.0.3","52975","16000","58","52975 → 16000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"129","Dec  8, 2024 14:50:18.896039679 IST","172.18.0.3","172.18.0.2","16000","52975","54","16000 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"130","Dec  8, 2024 14:50:18.896053495 IST","172.18.0.2","172.18.0.3","52975","722","58","52975 → 722 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"131","Dec  8, 2024 14:50:18.896056963 IST","172.18.0.3","172.18.0.2","722","52975","54","722 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"132","Dec  8, 2024 14:50:18.896068417 IST","172.18.0.2","172.18.0.3","52975","1027","58","52975 → 1027 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"133","Dec  8, 2024 14:50:18.896072053 IST","172.18.0.3","172.18.0.2","1027","52975","54","1027 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"134","Dec  8, 2024 14:50:18.896084216 IST","172.18.0.2","172.18.0.3","52975","3404","58","52975 → 3404 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"135","Dec  8, 2024 14:50:18.896087667 IST","172.18.0.3","172.18.0.2","3404","52975","54","3404 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"136","Dec  8, 2024 14:50:18.896099044 IST","172.18.0.2","172.18.0.3","52975","2126","58","52975 → 2126 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"137","Dec  8, 2024 14:50:18.896102406 IST","172.18.0.3","172.18.0.2","2126","52975","54","2126 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"138","Dec  8, 2024 14:50:18.896113619 IST","172.18.0.2","172.18.0.3","52975","1091","58","52975 → 1091 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"139","Dec  8, 2024 14:50:18.896117029 IST","172.18.0.3","172.18.0.2","1091","52975","54","1091 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"140","Dec  8, 2024 14:50:18.896128014 IST","172.18.0.2","172.18.0.3","52975","10000","58","52975 → 10000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"141","Dec  8, 2024 14:50:18.896131443 IST","172.18.0.3","172.18.0.2","10000","52975","54","10000 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"142","Dec  8, 2024 14:50:18.896142782 IST","172.18.0.2","172.18.0.3","52975","20000","58","52975 → 20000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"143","Dec  8, 2024 14:50:18.896146438 IST","172.18.0.3","172.18.0.2","20000","52975","54","20000 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"144","Dec  8, 2024 14:50:18.896240114 IST","172.18.0.2","172.18.0.3","52975","52673","58","52975 → 52673 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"145","Dec  8, 2024 14:50:18.896243867 IST","172.18.0.3","172.18.0.2","52673","52975","54","52673 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"146","Dec  8, 2024 14:50:18.896255785 IST","172.18.0.2","172.18.0.3","52975","7921","58","52975 → 7921 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"147","Dec  8, 2024 14:50:18.896259225 IST","172.18.0.3","172.18.0.2","7921","52975","54","7921 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"148","Dec  8, 2024 14:50:18.896270935 IST","172.18.0.2","172.18.0.3","52975","1334","58","52975 → 1334 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"149","Dec  8, 2024 14:50:18.896274620 IST","172.18.0.3","172.18.0.2","1334","52975","54","1334 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"150","Dec  8, 2024 14:50:18.896287611 IST","172.18.0.2","172.18.0.3","52975","16080","58","52975 → 16080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"151","Dec  8, 2024 14:50:18.896291270 IST","172.18.0.3","172.18.0.2","16080","52975","54","16080 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"152","Dec  8, 2024 14:50:18.896302671 IST","172.18.0.2","172.18.0.3","52975","7778","58","52975 → 7778 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"153","Dec  8, 2024 14:50:18.896306283 IST","172.18.0.3","172.18.0.2","7778","52975","54","7778 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"154","Dec  8, 2024 14:50:18.896317337 IST","172.18.0.2","172.18.0.3","52975","1032","58","52975 → 1032 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"155","Dec  8, 2024 14:50:18.896320777 IST","172.18.0.3","172.18.0.2","1032","52975","54","1032 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"156","Dec  8, 2024 14:50:18.896332688 IST","172.18.0.2","172.18.0.3","52975","1805","58","52975 → 1805 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"157","Dec  8, 2024 14:50:18.896385887 IST","172.18.0.3","172.18.0.2","1805","52975","54","1805 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"158","Dec  8, 2024 14:50:18.896419912 IST","172.18.0.2","172.18.0.3","52975","6112","58","52975 → 6112 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"159","Dec  8, 2024 14:50:18.896426171 IST","172.18.0.3","172.18.0.2","6112","52975","54","6112 → 52975 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
