frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,_ws.col.Info
"470","Dec 10, 2024 20:16:59.537611863 IST","172.18.0.2","172.18.0.3","52006","1007","58","52006 → 1007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"471","Dec 10, 2024 20:16:59.537615329 IST","172.18.0.3","172.18.0.2","1007","52006","54","1007 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"472","Dec 10, 2024 20:16:59.537627040 IST","172.18.0.2","172.18.0.3","52006","5718","58","52006 → 5718 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"473","Dec 10, 2024 20:16:59.537630489 IST","172.18.0.3","172.18.0.2","5718","52006","54","5718 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"474","Dec 10, 2024 20:16:59.537641810 IST","172.18.0.2","172.18.0.3","52006","13456","58","52006 → 13456 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"475","Dec 10, 2024 20:16:59.537645147 IST","172.18.0.3","172.18.0.2","13456","52006","54","13456 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"476","Dec 10, 2024 20:16:59.537656421 IST","172.18.0.2","172.18.0.3","52006","11110","58","52006 → 11110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"477","Dec 10, 2024 20:16:59.537659888 IST","172.18.0.3","172.18.0.2","11110","52006","54","11110 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"478","Dec 10, 2024 20:16:59.537671430 IST","172.18.0.2","172.18.0.3","52006","33354","58","52006 → 33354 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"479","Dec 10, 2024 20:16:59.537674929 IST","172.18.0.3","172.18.0.2","33354","52006","54","33354 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"480","Dec 10, 2024 20:16:59.537686578 IST","172.18.0.2","172.18.0.3","52006","45100","58","52006 → 45100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"481","Dec 10, 2024 20:16:59.537689983 IST","172.18.0.3","172.18.0.2","45100","52006","54","45100 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"482","Dec 10, 2024 20:16:59.537701702 IST","172.18.0.2","172.18.0.3","52006","3659","58","52006 → 3659 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"483","Dec 10, 2024 20:16:59.537705244 IST","172.18.0.3","172.18.0.2","3659","52006","54","3659 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"484","Dec 10, 2024 20:16:59.537716553 IST","172.18.0.2","172.18.0.3","52006","1110","58","52006 → 1110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"485","Dec 10, 2024 20:16:59.537720000 IST","172.18.0.3","172.18.0.2","1110","52006","54","1110 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"486","Dec 10, 2024 20:16:59.537731574 IST","172.18.0.2","172.18.0.3","52006","10243","58","52006 → 10243 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"487","Dec 10, 2024 20:16:59.537734878 IST","172.18.0.3","172.18.0.2","10243","52006","54","10243 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"488","Dec 10, 2024 20:16:59.537746342 IST","172.18.0.2","172.18.0.3","52006","13","58","52006 → 13 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"489","Dec 10, 2024 20:16:59.537749771 IST","172.18.0.3","172.18.0.2","13","52006","54","13 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"490","Dec 10, 2024 20:16:59.537761313 IST","172.18.0.2","172.18.0.3","52006","2000","58","52006 → 2000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"491","Dec 10, 2024 20:16:59.537764597 IST","172.18.0.3","172.18.0.2","2000","52006","54","2000 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"492","Dec 10, 2024 20:16:59.537777320 IST","172.18.0.2","172.18.0.3","52006","90","58","52006 → 90 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"493","Dec 10, 2024 20:16:59.537780878 IST","172.18.0.3","172.18.0.2","90","52006","54","90 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"494","Dec 10, 2024 20:16:59.537792297 IST","172.18.0.2","172.18.0.3","52006","7676","58","52006 → 7676 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"495","Dec 10, 2024 20:16:59.537795682 IST","172.18.0.3","172.18.0.2","7676","52006","54","7676 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"496","Dec 10, 2024 20:16:59.537806628 IST","172.18.0.2","172.18.0.3","52006","2021","58","52006 → 2021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"497","Dec 10, 2024 20:16:59.537810023 IST","172.18.0.3","172.18.0.2","2021","52006","54","2021 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"498","Dec 10, 2024 20:16:59.537821343 IST","172.18.0.2","172.18.0.3","52006","1010","58","52006 → 1010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"499","Dec 10, 2024 20:16:59.537824863 IST","172.18.0.3","172.18.0.2","1010","52006","54","1010 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"500","Dec 10, 2024 20:16:59.537836330 IST","172.18.0.2","172.18.0.3","52006","1068","58","52006 → 1068 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"501","Dec 10, 2024 20:16:59.537839885 IST","172.18.0.3","172.18.0.2","1068","52006","54","1068 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"502","Dec 10, 2024 20:16:59.537851489 IST","172.18.0.2","172.18.0.3","52006","5800","58","52006 → 5800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"503","Dec 10, 2024 20:16:59.537855069 IST","172.18.0.3","172.18.0.2","5800","52006","54","5800 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"504","Dec 10, 2024 20:16:59.537866540 IST","172.18.0.2","172.18.0.3","52006","1259","58","52006 → 1259 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"505","Dec 10, 2024 20:16:59.537870754 IST","172.18.0.3","172.18.0.2","1259","52006","54","1259 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"506","Dec 10, 2024 20:16:59.537882918 IST","172.18.0.2","172.18.0.3","52006","32771","58","52006 → 32771 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"507","Dec 10, 2024 20:16:59.537886499 IST","172.18.0.3","172.18.0.2","32771","52006","54","32771 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"508","Dec 10, 2024 20:16:59.537897716 IST","172.18.0.2","172.18.0.3","52006","912","58","52006 → 912 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"509","Dec 10, 2024 20:16:59.537901354 IST","172.18.0.3","172.18.0.2","912","52006","54","912 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"510","Dec 10, 2024 20:16:59.537913022 IST","172.18.0.2","172.18.0.3","52006","56738","58","52006 → 56738 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"511","Dec 10, 2024 20:16:59.537916460 IST","172.18.0.3","172.18.0.2","56738","52006","54","56738 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"512","Dec 10, 2024 20:16:59.537927869 IST","172.18.0.2","172.18.0.3","52006","1090","58","52006 → 1090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"513","Dec 10, 2024 20:16:59.537931368 IST","172.18.0.3","172.18.0.2","1090","52006","54","1090 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"514","Dec 10, 2024 20:16:59.537943067 IST","172.18.0.2","172.18.0.3","52006","2492","58","52006 → 2492 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"515","Dec 10, 2024 20:16:59.537946590 IST","172.18.0.3","172.18.0.2","2492","52006","54","2492 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"516","Dec 10, 2024 20:16:59.537958291 IST","172.18.0.2","172.18.0.3","52006","7200","58","52006 → 7200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"517","Dec 10, 2024 20:16:59.537962070 IST","172.18.0.3","172.18.0.2","7200","52006","54","7200 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"518","Dec 10, 2024 20:16:59.537973105 IST","172.18.0.2","172.18.0.3","52006","7921","58","52006 → 7921 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"519","Dec 10, 2024 20:16:59.537976608 IST","172.18.0.3","172.18.0.2","7921","52006","54","7921 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"520","Dec 10, 2024 20:16:59.537987736 IST","172.18.0.2","172.18.0.3","52006","6969","58","52006 → 6969 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"521","Dec 10, 2024 20:16:59.537991314 IST","172.18.0.3","172.18.0.2","6969","52006","54","6969 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"522","Dec 10, 2024 20:16:59.538003098 IST","172.18.0.2","172.18.0.3","52006","1028","58","52006 → 1028 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"523","Dec 10, 2024 20:16:59.538006572 IST","172.18.0.3","172.18.0.2","1028","52006","54","1028 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"524","Dec 10, 2024 20:16:59.538017565 IST","172.18.0.2","172.18.0.3","52006","6543","58","52006 → 6543 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"525","Dec 10, 2024 20:16:59.538020953 IST","172.18.0.3","172.18.0.2","6543","52006","54","6543 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"526","Dec 10, 2024 20:16:59.538032331 IST","172.18.0.2","172.18.0.3","52006","20005","58","52006 → 20005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"527","Dec 10, 2024 20:16:59.538035801 IST","172.18.0.3","172.18.0.2","20005","52006","54","20005 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"528","Dec 10, 2024 20:16:59.538046919 IST","172.18.0.2","172.18.0.3","52006","749","58","52006 → 749 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"529","Dec 10, 2024 20:16:59.538050115 IST","172.18.0.3","172.18.0.2","749","52006","54","749 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"530","Dec 10, 2024 20:16:59.538061481 IST","172.18.0.2","172.18.0.3","52006","1151","58","52006 → 1151 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"531","Dec 10, 2024 20:16:59.538065151 IST","172.18.0.3","172.18.0.2","1151","52006","54","1151 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"532","Dec 10, 2024 20:16:59.538076458 IST","172.18.0.2","172.18.0.3","52006","2007","58","52006 → 2007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"533","Dec 10, 2024 20:16:59.538079959 IST","172.18.0.3","172.18.0.2","2007","52006","54","2007 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"534","Dec 10, 2024 20:16:59.538092180 IST","172.18.0.2","172.18.0.3","52006","30000","58","52006 → 30000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"535","Dec 10, 2024 20:16:59.538095713 IST","172.18.0.3","172.18.0.2","30000","52006","54","30000 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"536","Dec 10, 2024 20:16:59.538107292 IST","172.18.0.2","172.18.0.3","52006","57797","58","52006 → 57797 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"537","Dec 10, 2024 20:16:59.538110840 IST","172.18.0.3","172.18.0.2","57797","52006","54","57797 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"538","Dec 10, 2024 20:16:59.538122652 IST","172.18.0.2","172.18.0.3","52006","1433","58","52006 → 1433 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"539","Dec 10, 2024 20:16:59.538126299 IST","172.18.0.3","172.18.0.2","1433","52006","54","1433 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"540","Dec 10, 2024 20:16:59.538137727 IST","172.18.0.2","172.18.0.3","52006","1192","58","52006 → 1192 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"541","Dec 10, 2024 20:16:59.538141306 IST","172.18.0.3","172.18.0.2","1192","52006","54","1192 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"542","Dec 10, 2024 20:16:59.538153157 IST","172.18.0.2","172.18.0.3","52006","6025","58","52006 → 6025 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"543","Dec 10, 2024 20:16:59.538156624 IST","172.18.0.3","172.18.0.2","6025","52006","54","6025 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"544","Dec 10, 2024 20:16:59.538259724 IST","172.18.0.2","172.18.0.3","52006","4567","58","52006 → 4567 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"545","Dec 10, 2024 20:16:59.538264164 IST","172.18.0.3","172.18.0.2","4567","52006","54","4567 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"546","Dec 10, 2024 20:16:59.538275638 IST","172.18.0.2","172.18.0.3","52006","9040","58","52006 → 9040 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"547","Dec 10, 2024 20:16:59.538279092 IST","172.18.0.3","172.18.0.2","9040","52006","54","9040 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"548","Dec 10, 2024 20:16:59.538290231 IST","172.18.0.2","172.18.0.3","52006","3851","58","52006 → 3851 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"549","Dec 10, 2024 20:16:59.538293565 IST","172.18.0.3","172.18.0.2","3851","52006","54","3851 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"550","Dec 10, 2024 20:16:59.538304973 IST","172.18.0.2","172.18.0.3","52006","10002","58","52006 → 10002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"551","Dec 10, 2024 20:16:59.538308311 IST","172.18.0.3","172.18.0.2","10002","52006","54","10002 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"552","Dec 10, 2024 20:16:59.538319630 IST","172.18.0.2","172.18.0.3","52006","406","58","52006 → 406 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"553","Dec 10, 2024 20:16:59.538322986 IST","172.18.0.3","172.18.0.2","406","52006","54","406 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"554","Dec 10, 2024 20:16:59.538334223 IST","172.18.0.2","172.18.0.3","52006","1091","58","52006 → 1091 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"555","Dec 10, 2024 20:16:59.538337661 IST","172.18.0.3","172.18.0.2","1091","52006","54","1091 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"556","Dec 10, 2024 20:16:59.538349104 IST","172.18.0.2","172.18.0.3","52006","301","58","52006 → 301 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"557","Dec 10, 2024 20:16:59.538352465 IST","172.18.0.3","172.18.0.2","301","52006","54","301 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"558","Dec 10, 2024 20:16:59.538364257 IST","172.18.0.2","172.18.0.3","52006","1047","58","52006 → 1047 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"559","Dec 10, 2024 20:16:59.538367896 IST","172.18.0.3","172.18.0.2","1047","52006","54","1047 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"560","Dec 10, 2024 20:16:59.538379341 IST","172.18.0.2","172.18.0.3","52006","1247","58","52006 → 1247 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"561","Dec 10, 2024 20:16:59.538382828 IST","172.18.0.3","172.18.0.2","1247","52006","54","1247 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"562","Dec 10, 2024 20:16:59.538394241 IST","172.18.0.2","172.18.0.3","52006","1021","58","52006 → 1021 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"563","Dec 10, 2024 20:16:59.538397716 IST","172.18.0.3","172.18.0.2","1021","52006","54","1021 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"564","Dec 10, 2024 20:16:59.538409532 IST","172.18.0.2","172.18.0.3","52006","8000","58","52006 → 8000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"565","Dec 10, 2024 20:16:59.538413202 IST","172.18.0.3","172.18.0.2","8000","52006","54","8000 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"566","Dec 10, 2024 20:16:59.538425098 IST","172.18.0.2","172.18.0.3","52006","5061","58","52006 → 5061 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"567","Dec 10, 2024 20:16:59.538428668 IST","172.18.0.3","172.18.0.2","5061","52006","54","5061 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"568","Dec 10, 2024 20:16:59.538440461 IST","172.18.0.2","172.18.0.3","52006","5822","58","52006 → 5822 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"569","Dec 10, 2024 20:16:59.538444045 IST","172.18.0.3","172.18.0.2","5822","52006","54","5822 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"570","Dec 10, 2024 20:16:59.538455889 IST","172.18.0.2","172.18.0.3","52006","1434","58","52006 → 1434 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"571","Dec 10, 2024 20:16:59.538459709 IST","172.18.0.3","172.18.0.2","1434","52006","54","1434 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"572","Dec 10, 2024 20:16:59.538471639 IST","172.18.0.2","172.18.0.3","52006","9575","58","52006 → 9575 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"573","Dec 10, 2024 20:16:59.538475447 IST","172.18.0.3","172.18.0.2","9575","52006","54","9575 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"574","Dec 10, 2024 20:16:59.538487976 IST","172.18.0.2","172.18.0.3","52006","3800","58","52006 → 3800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"575","Dec 10, 2024 20:16:59.538491774 IST","172.18.0.3","172.18.0.2","3800","52006","54","3800 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"576","Dec 10, 2024 20:16:59.538505849 IST","172.18.0.2","172.18.0.3","52006","9595","58","52006 → 9595 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"577","Dec 10, 2024 20:16:59.538509529 IST","172.18.0.3","172.18.0.2","9595","52006","54","9595 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"578","Dec 10, 2024 20:16:59.538521139 IST","172.18.0.2","172.18.0.3","52006","1524","58","52006 → 1524 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"579","Dec 10, 2024 20:16:59.538525205 IST","172.18.0.3","172.18.0.2","1524","52006","54","1524 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"580","Dec 10, 2024 20:16:59.538537029 IST","172.18.0.2","172.18.0.3","52006","16080","58","52006 → 16080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"581","Dec 10, 2024 20:16:59.538540460 IST","172.18.0.3","172.18.0.2","16080","52006","54","16080 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"582","Dec 10, 2024 20:16:59.538553973 IST","172.18.0.2","172.18.0.3","52006","783","58","52006 → 783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"583","Dec 10, 2024 20:16:59.538557776 IST","172.18.0.3","172.18.0.2","783","52006","54","783 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"584","Dec 10, 2024 20:16:59.538570116 IST","172.18.0.2","172.18.0.3","52006","15742","58","52006 → 15742 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"585","Dec 10, 2024 20:16:59.538573591 IST","172.18.0.3","172.18.0.2","15742","52006","54","15742 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"586","Dec 10, 2024 20:16:59.538585831 IST","172.18.0.2","172.18.0.3","52006","1036","58","52006 → 1036 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"587","Dec 10, 2024 20:16:59.538589380 IST","172.18.0.3","172.18.0.2","1036","52006","54","1036 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"588","Dec 10, 2024 20:16:59.538600622 IST","172.18.0.2","172.18.0.3","52006","6788","58","52006 → 6788 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"589","Dec 10, 2024 20:16:59.538604287 IST","172.18.0.3","172.18.0.2","6788","52006","54","6788 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"590","Dec 10, 2024 20:16:59.538617229 IST","172.18.0.2","172.18.0.3","52006","2393","58","52006 → 2393 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"591","Dec 10, 2024 20:16:59.538621025 IST","172.18.0.3","172.18.0.2","2393","52006","54","2393 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"592","Dec 10, 2024 20:16:59.538632863 IST","172.18.0.2","172.18.0.3","52006","1287","58","52006 → 1287 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"593","Dec 10, 2024 20:16:59.538636184 IST","172.18.0.3","172.18.0.2","1287","52006","54","1287 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"594","Dec 10, 2024 20:16:59.538647999 IST","172.18.0.2","172.18.0.3","52006","416","58","52006 → 416 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"595","Dec 10, 2024 20:16:59.538651514 IST","172.18.0.3","172.18.0.2","416","52006","54","416 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"596","Dec 10, 2024 20:16:59.538663215 IST","172.18.0.2","172.18.0.3","52006","3261","58","52006 → 3261 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"597","Dec 10, 2024 20:16:59.538667081 IST","172.18.0.3","172.18.0.2","3261","52006","54","3261 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"598","Dec 10, 2024 20:16:59.538678358 IST","172.18.0.2","172.18.0.3","52006","1248","58","52006 → 1248 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"599","Dec 10, 2024 20:16:59.538682157 IST","172.18.0.3","172.18.0.2","1248","52006","54","1248 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"600","Dec 10, 2024 20:16:59.538693817 IST","172.18.0.2","172.18.0.3","52006","1236","58","52006 → 1236 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"601","Dec 10, 2024 20:16:59.538697294 IST","172.18.0.3","172.18.0.2","1236","52006","54","1236 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"602","Dec 10, 2024 20:16:59.538708826 IST","172.18.0.2","172.18.0.3","52006","6666","58","52006 → 6666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"603","Dec 10, 2024 20:16:59.538712347 IST","172.18.0.3","172.18.0.2","6666","52006","54","6666 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"604","Dec 10, 2024 20:16:59.538723890 IST","172.18.0.2","172.18.0.3","52006","3371","58","52006 → 3371 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"605","Dec 10, 2024 20:16:59.538727427 IST","172.18.0.3","172.18.0.2","3371","52006","54","3371 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"606","Dec 10, 2024 20:16:59.538739694 IST","172.18.0.2","172.18.0.3","52006","5907","58","52006 → 5907 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"607","Dec 10, 2024 20:16:59.538743264 IST","172.18.0.3","172.18.0.2","5907","52006","54","5907 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"608","Dec 10, 2024 20:16:59.538754504 IST","172.18.0.2","172.18.0.3","52006","9535","58","52006 → 9535 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"609","Dec 10, 2024 20:16:59.538758056 IST","172.18.0.3","172.18.0.2","9535","52006","54","9535 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"610","Dec 10, 2024 20:16:59.538769406 IST","172.18.0.2","172.18.0.3","52006","1218","58","52006 → 1218 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"611","Dec 10, 2024 20:16:59.538772969 IST","172.18.0.3","172.18.0.2","1218","52006","54","1218 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"612","Dec 10, 2024 20:16:59.538784418 IST","172.18.0.2","172.18.0.3","52006","4443","58","52006 → 4443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"613","Dec 10, 2024 20:16:59.538787910 IST","172.18.0.3","172.18.0.2","4443","52006","54","4443 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"614","Dec 10, 2024 20:16:59.538799484 IST","172.18.0.2","172.18.0.3","52006","4005","58","52006 → 4005 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"615","Dec 10, 2024 20:16:59.538803018 IST","172.18.0.3","172.18.0.2","4005","52006","54","4005 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"616","Dec 10, 2024 20:16:59.538814220 IST","172.18.0.2","172.18.0.3","52006","38292","58","52006 → 38292 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"617","Dec 10, 2024 20:16:59.538817818 IST","172.18.0.3","172.18.0.2","38292","52006","54","38292 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"618","Dec 10, 2024 20:16:59.538829148 IST","172.18.0.2","172.18.0.3","52006","389","58","52006 → 389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"619","Dec 10, 2024 20:16:59.538832852 IST","172.18.0.3","172.18.0.2","389","52006","54","389 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"620","Dec 10, 2024 20:16:59.538844084 IST","172.18.0.2","172.18.0.3","52006","9100","58","52006 → 9100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"621","Dec 10, 2024 20:16:59.538847966 IST","172.18.0.3","172.18.0.2","9100","52006","54","9100 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"622","Dec 10, 2024 20:16:59.538860464 IST","172.18.0.2","172.18.0.3","52006","1783","58","52006 → 1783 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"623","Dec 10, 2024 20:16:59.538864135 IST","172.18.0.3","172.18.0.2","1783","52006","54","1783 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"624","Dec 10, 2024 20:16:59.538876400 IST","172.18.0.2","172.18.0.3","52006","2196","58","52006 → 2196 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"625","Dec 10, 2024 20:16:59.538880296 IST","172.18.0.3","172.18.0.2","2196","52006","54","2196 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"626","Dec 10, 2024 20:16:59.538893018 IST","172.18.0.2","172.18.0.3","52006","9081","58","52006 → 9081 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"627","Dec 10, 2024 20:16:59.538897063 IST","172.18.0.3","172.18.0.2","9081","52006","54","9081 → 52006 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
