frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,_ws.col.Info
"2497","Dec  8, 2024 15:14:22.140952990 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 3456 Len=0"
"2498","Dec  8, 2024 15:14:22.140989768 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2499","Dec  8, 2024 15:14:22.941860545 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 18234 Len=0"
"2500","Dec  8, 2024 15:14:22.941892151 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2501","Dec  8, 2024 15:14:23.742858742 IST","172.18.0.2","172.18.0.3",,,"82","Unknown (0x3eec)"
"2502","Dec  8, 2024 15:14:24.543782084 IST","172.18.0.2","172.18.0.3",,,"82","57662 → 36489 Len=40"
"2503","Dec  8, 2024 15:14:24.543828998 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2504","Dec  8, 2024 15:14:25.344716182 IST","172.18.0.2","172.18.0.3",,,"114","Unknown (0x0500)"
"2505","Dec  8, 2024 15:14:25.344760108 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"142","Destination unreachable (Port unreachable)"
"2506","Dec  8, 2024 15:14:26.145872486 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 780 Len=0"
"2507","Dec  8, 2024 15:14:26.145925861 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2508","Dec  8, 2024 15:14:26.946846702 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 17726 Len=0"
"2509","Dec  8, 2024 15:14:26.946886868 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2510","Dec  8, 2024 15:14:27.747769060 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 19933 Len=0"
"2511","Dec  8, 2024 15:14:28.548739261 IST","172.18.0.2","172.18.0.3",,,"82","57803 → 49167 Len=40"
"2512","Dec  8, 2024 15:14:28.548768158 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2513","Dec  8, 2024 15:14:29.349614365 IST","172.18.0.2","172.18.0.3",,,"42","57662 → 19933 Len=0"
"2514","Dec  8, 2024 15:14:29.349645364 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2515","Dec  8, 2024 15:14:30.150517010 IST","172.18.0.2","172.18.0.3",,,"82","Unknown (0x3eec)"
"2516","Dec  8, 2024 15:14:30.150549582 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"110","Destination unreachable (Port unreachable)"
"2517","Dec  8, 2024 15:14:30.951495007 IST","172.18.0.2","172.18.0.3",,,"42","57660 → 21625 Len=0"
"2518","Dec  8, 2024 15:14:30.951550378 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"70","Destination unreachable (Port unreachable)"
"2519","Dec  8, 2024 15:14:31.752437479 IST","172.18.0.2","172.18.0.3",,,"114","Unknown (0x0500)"
"2520","Dec  8, 2024 15:14:32.553297570 IST","172.18.0.2","172.18.0.3",,,"114","57662 → 1051 Len=72"
"2521","Dec  8, 2024 15:14:32.553325048 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"142","Destination unreachable (Port unreachable)"
"2522","Dec  8, 2024 15:14:32.802907422 IST",,,,,"42","Who has 172.18.0.3? Tell 172.18.0.2"
"2523","Dec  8, 2024 15:14:32.802919321 IST",,,,,"42","172.18.0.3 is at 02:42:ac:12:00:03"
"2524","Dec  8, 2024 15:14:33.354234534 IST","172.18.0.2","172.18.0.3",,,"271","Unknown (0x4f50)"
"2525","Dec  8, 2024 15:14:33.354269881 IST","172.18.0.3,172.18.0.2","172.18.0.2,172.18.0.3",,,"299","Destination unreachable (Port unreachable)"
