frame.number,frame.time,ip.src,ip.dst,tcp.srcport,tcp.dstport,frame.len,_ws.col.Info
"556","Dec 16, 2024 14:24:02.990600408 IST","172.18.0.2","172.18.0.3","39799","1434","58","39799 → 1434 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"557","Dec 16, 2024 14:24:02.990603809 IST","172.18.0.3","172.18.0.2","1434","39799","54","1434 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"558","Dec 16, 2024 14:24:02.990614736 IST","172.18.0.2","172.18.0.3","39799","264","58","39799 → 264 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"559","Dec 16, 2024 14:24:02.990618054 IST","172.18.0.3","172.18.0.2","264","39799","54","264 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"560","Dec 16, 2024 14:24:02.990629315 IST","172.18.0.2","172.18.0.3","39799","1500","58","39799 → 1500 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"561","Dec 16, 2024 14:24:02.990632609 IST","172.18.0.3","172.18.0.2","1500","39799","54","1500 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"562","Dec 16, 2024 14:24:02.990643289 IST","172.18.0.2","172.18.0.3","39799","8088","58","39799 → 8088 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"563","Dec 16, 2024 14:24:02.990646691 IST","172.18.0.3","172.18.0.2","8088","39799","54","8088 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"564","Dec 16, 2024 14:24:02.990657413 IST","172.18.0.2","172.18.0.3","39799","8383","58","39799 → 8383 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"565","Dec 16, 2024 14:24:02.990660914 IST","172.18.0.3","172.18.0.2","8383","39799","54","8383 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"566","Dec 16, 2024 14:24:02.990671929 IST","172.18.0.2","172.18.0.3","39799","1152","58","39799 → 1152 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"567","Dec 16, 2024 14:24:02.990675162 IST","172.18.0.3","172.18.0.2","1152","39799","54","1152 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"568","Dec 16, 2024 14:24:02.990686389 IST","172.18.0.2","172.18.0.3","39799","50636","58","39799 → 50636 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"569","Dec 16, 2024 14:24:02.990689705 IST","172.18.0.3","172.18.0.2","50636","39799","54","50636 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"570","Dec 16, 2024 14:24:02.990702452 IST","172.18.0.2","172.18.0.3","39799","9103","58","39799 → 9103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"571","Dec 16, 2024 14:24:02.990705938 IST","172.18.0.3","172.18.0.2","9103","39799","54","9103 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"572","Dec 16, 2024 14:24:02.990716655 IST","172.18.0.2","172.18.0.3","39799","4006","58","39799 → 4006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"573","Dec 16, 2024 14:24:02.990719881 IST","172.18.0.3","172.18.0.2","4006","39799","54","4006 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"574","Dec 16, 2024 14:24:02.990731028 IST","172.18.0.2","172.18.0.3","39799","8093","58","39799 → 8093 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"575","Dec 16, 2024 14:24:02.990734811 IST","172.18.0.3","172.18.0.2","8093","39799","54","8093 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"576","Dec 16, 2024 14:24:02.990746693 IST","172.18.0.2","172.18.0.3","39799","1216","58","39799 → 1216 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"577","Dec 16, 2024 14:24:02.990750064 IST","172.18.0.3","172.18.0.2","1216","39799","54","1216 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"578","Dec 16, 2024 14:24:02.990760866 IST","172.18.0.2","172.18.0.3","39799","1149","58","39799 → 1149 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"579","Dec 16, 2024 14:24:02.990764136 IST","172.18.0.3","172.18.0.2","1149","39799","54","1149 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"580","Dec 16, 2024 14:24:02.990775008 IST","172.18.0.2","172.18.0.3","39799","3914","58","39799 → 3914 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"581","Dec 16, 2024 14:24:02.990778480 IST","172.18.0.3","172.18.0.2","3914","39799","54","3914 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"582","Dec 16, 2024 14:24:02.990789242 IST","172.18.0.2","172.18.0.3","39799","513","58","39799 → 513 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"583","Dec 16, 2024 14:24:02.990792557 IST","172.18.0.3","172.18.0.2","513","39799","54","513 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"584","Dec 16, 2024 14:24:02.990805062 IST","172.18.0.2","172.18.0.3","39799","1687","58","39799 → 1687 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"585","Dec 16, 2024 14:24:02.990809387 IST","172.18.0.3","172.18.0.2","1687","39799","54","1687 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"586","Dec 16, 2024 14:24:02.990820389 IST","172.18.0.2","172.18.0.3","39799","5678","58","39799 → 5678 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"587","Dec 16, 2024 14:24:02.990824002 IST","172.18.0.3","172.18.0.2","5678","39799","54","5678 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"588","Dec 16, 2024 14:24:02.990835171 IST","172.18.0.2","172.18.0.3","39799","3006","58","39799 → 3006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"589","Dec 16, 2024 14:24:02.990839342 IST","172.18.0.3","172.18.0.2","3006","39799","54","3006 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"590","Dec 16, 2024 14:24:02.990850495 IST","172.18.0.2","172.18.0.3","39799","2043","58","39799 → 2043 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"591","Dec 16, 2024 14:24:02.990853967 IST","172.18.0.3","172.18.0.2","2043","39799","54","2043 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"592","Dec 16, 2024 14:24:02.990864892 IST","172.18.0.2","172.18.0.3","39799","255","58","39799 → 255 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"593","Dec 16, 2024 14:24:02.990868187 IST","172.18.0.3","172.18.0.2","255","39799","54","255 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"594","Dec 16, 2024 14:24:02.990879015 IST","172.18.0.2","172.18.0.3","39799","4899","58","39799 → 4899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"595","Dec 16, 2024 14:24:02.990882530 IST","172.18.0.3","172.18.0.2","4899","39799","54","4899 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"596","Dec 16, 2024 14:24:02.990893576 IST","172.18.0.2","172.18.0.3","39799","1060","58","39799 → 1060 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"597","Dec 16, 2024 14:24:02.990896958 IST","172.18.0.3","172.18.0.2","1060","39799","54","1060 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"598","Dec 16, 2024 14:24:02.990908001 IST","172.18.0.2","172.18.0.3","39799","2160","58","39799 → 2160 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"599","Dec 16, 2024 14:24:02.990911345 IST","172.18.0.3","172.18.0.2","2160","39799","54","2160 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"600","Dec 16, 2024 14:24:02.990922468 IST","172.18.0.2","172.18.0.3","39799","2006","58","39799 → 2006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"601","Dec 16, 2024 14:24:02.990925869 IST","172.18.0.3","172.18.0.2","2006","39799","54","2006 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"602","Dec 16, 2024 14:24:02.990936659 IST","172.18.0.2","172.18.0.3","39799","5815","58","39799 → 5815 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"603","Dec 16, 2024 14:24:02.990939990 IST","172.18.0.3","172.18.0.2","5815","39799","54","5815 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"604","Dec 16, 2024 14:24:02.990950692 IST","172.18.0.2","172.18.0.3","39799","9011","58","39799 → 9011 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"605","Dec 16, 2024 14:24:02.990954042 IST","172.18.0.3","172.18.0.2","9011","39799","54","9011 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"606","Dec 16, 2024 14:24:02.990964733 IST","172.18.0.2","172.18.0.3","39799","51493","58","39799 → 51493 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"607","Dec 16, 2024 14:24:02.990968282 IST","172.18.0.3","172.18.0.2","51493","39799","54","51493 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"608","Dec 16, 2024 14:24:02.990979721 IST","172.18.0.2","172.18.0.3","39799","1027","58","39799 → 1027 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"609","Dec 16, 2024 14:24:02.990983181 IST","172.18.0.3","172.18.0.2","1027","39799","54","1027 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"610","Dec 16, 2024 14:24:02.990993992 IST","172.18.0.2","172.18.0.3","39799","1322","58","39799 → 1322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"611","Dec 16, 2024 14:24:02.990997312 IST","172.18.0.3","172.18.0.2","1322","39799","54","1322 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"612","Dec 16, 2024 14:24:02.991008697 IST","172.18.0.2","172.18.0.3","39799","999","58","39799 → 999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"613","Dec 16, 2024 14:24:02.991011985 IST","172.18.0.3","172.18.0.2","999","39799","54","999 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"614","Dec 16, 2024 14:24:02.991022981 IST","172.18.0.2","172.18.0.3","39799","81","58","39799 → 81 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"615","Dec 16, 2024 14:24:02.991026421 IST","172.18.0.3","172.18.0.2","81","39799","54","81 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"616","Dec 16, 2024 14:24:02.991038033 IST","172.18.0.2","172.18.0.3","39799","1433","58","39799 → 1433 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"617","Dec 16, 2024 14:24:02.991041507 IST","172.18.0.3","172.18.0.2","1433","39799","54","1433 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"618","Dec 16, 2024 14:24:02.991052504 IST","172.18.0.2","172.18.0.3","39799","1024","58","39799 → 1024 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"619","Dec 16, 2024 14:24:02.991055926 IST","172.18.0.3","172.18.0.2","1024","39799","54","1024 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"620","Dec 16, 2024 14:24:02.991068172 IST","172.18.0.2","172.18.0.3","39799","16993","58","39799 → 16993 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"621","Dec 16, 2024 14:24:02.991071853 IST","172.18.0.3","172.18.0.2","16993","39799","54","16993 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"622","Dec 16, 2024 14:24:02.991082776 IST","172.18.0.2","172.18.0.3","39799","1259","58","39799 → 1259 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"623","Dec 16, 2024 14:24:02.991086234 IST","172.18.0.3","172.18.0.2","1259","39799","54","1259 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"624","Dec 16, 2024 14:24:02.991097049 IST","172.18.0.2","172.18.0.3","39799","7921","58","39799 → 7921 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"625","Dec 16, 2024 14:24:02.991100437 IST","172.18.0.3","172.18.0.2","7921","39799","54","7921 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"626","Dec 16, 2024 14:24:02.991111635 IST","172.18.0.2","172.18.0.3","39799","1311","58","39799 → 1311 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"627","Dec 16, 2024 14:24:02.991115104 IST","172.18.0.3","172.18.0.2","1311","39799","54","1311 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"628","Dec 16, 2024 14:24:02.991125985 IST","172.18.0.2","172.18.0.3","39799","7778","58","39799 → 7778 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"629","Dec 16, 2024 14:24:02.991129255 IST","172.18.0.3","172.18.0.2","7778","39799","54","7778 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"630","Dec 16, 2024 14:24:02.991140386 IST","172.18.0.2","172.18.0.3","39799","5033","58","39799 → 5033 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"631","Dec 16, 2024 14:24:02.991143898 IST","172.18.0.3","172.18.0.2","5033","39799","54","5033 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"632","Dec 16, 2024 14:24:02.991155069 IST","172.18.0.2","172.18.0.3","39799","2048","58","39799 → 2048 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"633","Dec 16, 2024 14:24:02.991158624 IST","172.18.0.3","172.18.0.2","2048","39799","54","2048 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"634","Dec 16, 2024 14:24:02.991169585 IST","172.18.0.2","172.18.0.3","39799","8181","58","39799 → 8181 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"635","Dec 16, 2024 14:24:02.991172913 IST","172.18.0.3","172.18.0.2","8181","39799","54","8181 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"636","Dec 16, 2024 14:24:02.991183862 IST","172.18.0.2","172.18.0.3","39799","1247","58","39799 → 1247 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"637","Dec 16, 2024 14:24:02.991187135 IST","172.18.0.3","172.18.0.2","1247","39799","54","1247 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"638","Dec 16, 2024 14:24:02.991197927 IST","172.18.0.2","172.18.0.3","39799","4","58","39799 → 4 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"639","Dec 16, 2024 14:24:02.991201321 IST","172.18.0.3","172.18.0.2","4","39799","54","4 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"640","Dec 16, 2024 14:24:02.991211984 IST","172.18.0.2","172.18.0.3","39799","389","58","39799 → 389 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"641","Dec 16, 2024 14:24:02.991215406 IST","172.18.0.3","172.18.0.2","389","39799","54","389 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"642","Dec 16, 2024 14:24:02.991226549 IST","172.18.0.2","172.18.0.3","39799","1131","58","39799 → 1131 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"643","Dec 16, 2024 14:24:02.991229949 IST","172.18.0.3","172.18.0.2","1131","39799","54","1131 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"644","Dec 16, 2024 14:24:02.991240715 IST","172.18.0.2","172.18.0.3","39799","9968","58","39799 → 9968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"645","Dec 16, 2024 14:24:02.991244119 IST","172.18.0.3","172.18.0.2","9968","39799","54","9968 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"646","Dec 16, 2024 14:24:02.991412260 IST","172.18.0.2","172.18.0.3","39799","1087","58","39799 → 1087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"647","Dec 16, 2024 14:24:02.991421432 IST","172.18.0.3","172.18.0.2","1087","39799","54","1087 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"648","Dec 16, 2024 14:24:02.991435925 IST","172.18.0.2","172.18.0.3","39799","5414","58","39799 → 5414 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"649","Dec 16, 2024 14:24:02.991439664 IST","172.18.0.3","172.18.0.2","5414","39799","54","5414 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"650","Dec 16, 2024 14:24:02.991451059 IST","172.18.0.2","172.18.0.3","39799","24","58","39799 → 24 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"651","Dec 16, 2024 14:24:02.991454528 IST","172.18.0.3","172.18.0.2","24","39799","54","24 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"652","Dec 16, 2024 14:24:02.991465612 IST","172.18.0.2","172.18.0.3","39799","85","58","39799 → 85 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"653","Dec 16, 2024 14:24:02.991469038 IST","172.18.0.3","172.18.0.2","85","39799","54","85 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"654","Dec 16, 2024 14:24:02.991482385 IST","172.18.0.2","172.18.0.3","39799","2045","58","39799 → 2045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"655","Dec 16, 2024 14:24:02.991485817 IST","172.18.0.3","172.18.0.2","2045","39799","54","2045 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"656","Dec 16, 2024 14:24:02.991497282 IST","172.18.0.2","172.18.0.3","39799","3322","58","39799 → 3322 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"657","Dec 16, 2024 14:24:02.991500691 IST","172.18.0.3","172.18.0.2","3322","39799","54","3322 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"658","Dec 16, 2024 14:24:02.991511669 IST","172.18.0.2","172.18.0.3","39799","3369","58","39799 → 3369 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"659","Dec 16, 2024 14:24:02.991515195 IST","172.18.0.3","172.18.0.2","3369","39799","54","3369 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"660","Dec 16, 2024 14:24:02.991526732 IST","172.18.0.2","172.18.0.3","39799","749","58","39799 → 749 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"661","Dec 16, 2024 14:24:02.991530115 IST","172.18.0.3","172.18.0.2","749","39799","54","749 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"662","Dec 16, 2024 14:24:02.991540948 IST","172.18.0.2","172.18.0.3","39799","7800","58","39799 → 7800 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"663","Dec 16, 2024 14:24:02.991544348 IST","172.18.0.3","172.18.0.2","7800","39799","54","7800 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"664","Dec 16, 2024 14:24:02.991555090 IST","172.18.0.2","172.18.0.3","39799","6156","58","39799 → 6156 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"665","Dec 16, 2024 14:24:02.991558464 IST","172.18.0.3","172.18.0.2","6156","39799","54","6156 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"666","Dec 16, 2024 14:24:02.991569369 IST","172.18.0.2","172.18.0.3","39799","4003","58","39799 → 4003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"667","Dec 16, 2024 14:24:02.991572811 IST","172.18.0.3","172.18.0.2","4003","39799","54","4003 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"668","Dec 16, 2024 14:24:02.991583635 IST","172.18.0.2","172.18.0.3","39799","2191","58","39799 → 2191 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"669","Dec 16, 2024 14:24:02.991587047 IST","172.18.0.3","172.18.0.2","2191","39799","54","2191 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"670","Dec 16, 2024 14:24:02.991598134 IST","172.18.0.2","172.18.0.3","39799","1199","58","39799 → 1199 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"671","Dec 16, 2024 14:24:02.991601555 IST","172.18.0.3","172.18.0.2","1199","39799","54","1199 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"672","Dec 16, 2024 14:24:02.991612491 IST","172.18.0.2","172.18.0.3","39799","4662","58","39799 → 4662 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"673","Dec 16, 2024 14:24:02.991615892 IST","172.18.0.3","172.18.0.2","4662","39799","54","4662 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"674","Dec 16, 2024 14:24:02.991628277 IST","172.18.0.2","172.18.0.3","39799","1090","58","39799 → 1090 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"675","Dec 16, 2024 14:24:02.991632021 IST","172.18.0.3","172.18.0.2","1090","39799","54","1090 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"676","Dec 16, 2024 14:24:02.991642967 IST","172.18.0.2","172.18.0.3","39799","3918","58","39799 → 3918 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"677","Dec 16, 2024 14:24:02.991646687 IST","172.18.0.3","172.18.0.2","3918","39799","54","3918 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"678","Dec 16, 2024 14:24:02.991657558 IST","172.18.0.2","172.18.0.3","39799","48080","58","39799 → 48080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"679","Dec 16, 2024 14:24:02.991661140 IST","172.18.0.3","172.18.0.2","48080","39799","54","48080 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"680","Dec 16, 2024 14:24:02.991672248 IST","172.18.0.2","172.18.0.3","39799","7007","58","39799 → 7007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"681","Dec 16, 2024 14:24:02.991675631 IST","172.18.0.3","172.18.0.2","7007","39799","54","7007 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"682","Dec 16, 2024 14:24:02.991686402 IST","172.18.0.2","172.18.0.3","39799","9999","58","39799 → 9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"683","Dec 16, 2024 14:24:02.991689799 IST","172.18.0.3","172.18.0.2","9999","39799","54","9999 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"684","Dec 16, 2024 14:24:02.991700936 IST","172.18.0.2","172.18.0.3","39799","4343","58","39799 → 4343 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"685","Dec 16, 2024 14:24:02.991704326 IST","172.18.0.3","172.18.0.2","4343","39799","54","4343 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"686","Dec 16, 2024 14:24:02.991714972 IST","172.18.0.2","172.18.0.3","39799","27356","58","39799 → 27356 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"687","Dec 16, 2024 14:24:02.991718452 IST","172.18.0.3","172.18.0.2","27356","39799","54","27356 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"688","Dec 16, 2024 14:24:02.991729764 IST","172.18.0.2","172.18.0.3","39799","1658","58","39799 → 1658 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"689","Dec 16, 2024 14:24:02.991733214 IST","172.18.0.3","172.18.0.2","1658","39799","54","1658 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"690","Dec 16, 2024 14:24:02.991744033 IST","172.18.0.2","172.18.0.3","39799","9003","58","39799 → 9003 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"691","Dec 16, 2024 14:24:02.991747357 IST","172.18.0.3","172.18.0.2","9003","39799","54","9003 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"692","Dec 16, 2024 14:24:02.991758315 IST","172.18.0.2","172.18.0.3","39799","1213","58","39799 → 1213 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"693","Dec 16, 2024 14:24:02.991761702 IST","172.18.0.3","172.18.0.2","1213","39799","54","1213 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"694","Dec 16, 2024 14:24:02.991772772 IST","172.18.0.2","172.18.0.3","39799","1123","58","39799 → 1123 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"695","Dec 16, 2024 14:24:02.991776276 IST","172.18.0.3","172.18.0.2","1123","39799","54","1123 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"696","Dec 16, 2024 14:24:02.991787238 IST","172.18.0.2","172.18.0.3","39799","1051","58","39799 → 1051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"697","Dec 16, 2024 14:24:02.991790844 IST","172.18.0.3","172.18.0.2","1051","39799","54","1051 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"698","Dec 16, 2024 14:24:02.991801705 IST","172.18.0.2","172.18.0.3","39799","163","58","39799 → 163 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"699","Dec 16, 2024 14:24:02.991805083 IST","172.18.0.3","172.18.0.2","163","39799","54","163 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"700","Dec 16, 2024 14:24:02.991861255 IST","172.18.0.2","172.18.0.3","39799","2260","58","39799 → 2260 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"701","Dec 16, 2024 14:24:02.991868724 IST","172.18.0.3","172.18.0.2","2260","39799","54","2260 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"702","Dec 16, 2024 14:24:02.991886629 IST","172.18.0.2","172.18.0.3","39799","8010","58","39799 → 8010 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"703","Dec 16, 2024 14:24:02.991890405 IST","172.18.0.3","172.18.0.2","8010","39799","54","8010 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"704","Dec 16, 2024 14:24:02.991902803 IST","172.18.0.2","172.18.0.3","39799","32776","58","39799 → 32776 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"705","Dec 16, 2024 14:24:02.991906162 IST","172.18.0.3","172.18.0.2","32776","39799","54","32776 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"706","Dec 16, 2024 14:24:02.991917020 IST","172.18.0.2","172.18.0.3","39799","2099","58","39799 → 2099 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"707","Dec 16, 2024 14:24:02.991920235 IST","172.18.0.3","172.18.0.2","2099","39799","54","2099 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"708","Dec 16, 2024 14:24:02.991931836 IST","172.18.0.2","172.18.0.3","39799","1900","58","39799 → 1900 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"709","Dec 16, 2024 14:24:02.991935564 IST","172.18.0.3","172.18.0.2","1900","39799","54","1900 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"710","Dec 16, 2024 14:24:02.991946308 IST","172.18.0.2","172.18.0.3","39799","10617","58","39799 → 10617 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"711","Dec 16, 2024 14:24:02.991949671 IST","172.18.0.3","172.18.0.2","10617","39799","54","10617 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"712","Dec 16, 2024 14:24:02.991960519 IST","172.18.0.2","172.18.0.3","39799","2366","58","39799 → 2366 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"713","Dec 16, 2024 14:24:02.991963817 IST","172.18.0.3","172.18.0.2","2366","39799","54","2366 → 39799 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
